"codmunocor","causabas","ano","n","ds_nomepad","in_pobreza","nu_latitud","nu_longit"
292740,"IX",2012,4288,"SALVADOR","N","-13,01477","-38,48806"
292740,"IX",2013,4264,"SALVADOR","N","-13,01477","-38,48806"
292740,"IX",2014,4671,"SALVADOR","N","-13,01477","-38,48806"
292740,"IX",2015,4332,"SALVADOR","N","-13,01477","-38,48806"
292740,"IX",2016,3972,"SALVADOR","N","-13,01477","-38,48806"
292740,"IX",2017,4095,"SALVADOR","N","-13,01477","-38,48806"
292740,"X",2006,1795,"SALVADOR","N","-13,01477","-38,48806"
292740,"X",2007,1739,"SALVADOR","N","-13,01477","-38,48806"
292740,"X",2008,1607,"SALVADOR","N","-13,01477","-38,48806"
292740,"X",2009,1609,"SALVADOR","N","-13,01477","-38,48806"
292740,"X",2010,1860,"SALVADOR","N","-13,01477","-38,48806"
292740,"X",2011,1951,"SALVADOR","N","-13,01477","-38,48806"
292740,"X",2012,1748,"SALVADOR","N","-13,01477","-38,48806"
292740,"X",2013,1911,"SALVADOR","N","-13,01477","-38,48806"
292740,"X",2014,1839,"SALVADOR","N","-13,01477","-38,48806"
292740,"X",2015,2067,"SALVADOR","N","-13,01477","-38,48806"
292740,"X",2016,1816,"SALVADOR","N","-13,01477","-38,48806"
292740,"X",2017,1586,"SALVADOR","N","-13,01477","-38,48806"
292740,"XVIII",2006,347,"SALVADOR","N","-13,01477","-38,48806"
292740,"XVIII",2007,640,"SALVADOR","N","-13,01477","-38,48806"
292740,"XVIII",2008,965,"SALVADOR","N","-13,01477","-38,48806"
292740,"XVIII",2009,1161,"SALVADOR","N","-13,01477","-38,48806"
292740,"XVIII",2010,383,"SALVADOR","N","-13,01477","-38,48806"
292740,"XVIII",2011,485,"SALVADOR","N","-13,01477","-38,48806"
292740,"XVIII",2012,627,"SALVADOR","N","-13,01477","-38,48806"
292740,"XVIII",2013,509,"SALVADOR","N","-13,01477","-38,48806"
292740,"XVIII",2014,462,"SALVADOR","N","-13,01477","-38,48806"
292740,"XVIII",2015,627,"SALVADOR","N","-13,01477","-38,48806"
292740,"XVIII",2016,661,"SALVADOR","N","-13,01477","-38,48806"
292740,"XVIII",2017,816,"SALVADOR","N","-13,01477","-38,48806"
292740,"XX",2006,2213,"SALVADOR","N","-13,01477","-38,48806"
292740,"XX",2007,2566,"SALVADOR","N","-13,01477","-38,48806"
292740,"XX",2008,2940,"SALVADOR","N","-13,01477","-38,48806"
292740,"XX",2009,3153,"SALVADOR","N","-13,01477","-38,48806"
292740,"XX",2010,3181,"SALVADOR","N","-13,01477","-38,48806"
292740,"XX",2011,2905,"SALVADOR","N","-13,01477","-38,48806"
292740,"XX",2012,3198,"SALVADOR","N","-13,01477","-38,48806"
292740,"XX",2013,2780,"SALVADOR","N","-13,01477","-38,48806"
292740,"XX",2014,2739,"SALVADOR","N","-13,01477","-38,48806"
292740,"XX",2015,2745,"SALVADOR","N","-13,01477","-38,48806"
292740,"XX",2016,2728,"SALVADOR","N","-13,01477","-38,48806"
292740,"XX",2017,2913,"SALVADOR","N","-13,01477","-38,48806"
293010,"II",2006,33,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"II",2007,27,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"II",2008,26,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"II",2009,50,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"II",2010,28,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"II",2011,32,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"II",2012,30,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"II",2013,31,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"II",2014,45,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"II",2015,46,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"II",2016,38,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"II",2017,55,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"IX",2006,91,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"IX",2007,120,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"IX",2008,92,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"IX",2009,125,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"IX",2010,82,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"IX",2011,88,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"IX",2012,88,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"IX",2013,118,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"IX",2014,106,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"IX",2015,103,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"IX",2016,156,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"IX",2017,141,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"X",2006,20,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"X",2007,31,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"X",2008,44,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"X",2009,39,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"X",2010,30,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"X",2011,31,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"X",2012,34,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"X",2013,30,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"X",2014,23,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"X",2015,28,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"X",2016,24,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"X",2017,30,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XVIII",2006,97,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XVIII",2007,57,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XVIII",2008,99,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XVIII",2009,84,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XVIII",2010,130,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XVIII",2011,101,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XVIII",2012,126,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XVIII",2013,93,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XVIII",2014,122,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XVIII",2015,195,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XVIII",2016,152,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XVIII",2017,80,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XX",2006,13,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XX",2007,38,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XX",2008,35,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XX",2009,37,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XX",2010,40,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XX",2011,24,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XX",2012,33,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XX",2013,53,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XX",2014,57,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XX",2015,59,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XX",2016,39,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293010,"XX",2017,46,"SENHOR DO BONFIM","S","-10,45677","-40,18998"
293050,"II",2006,13,"SERRINHA","S","-11,65953","-39,00813"
293050,"II",2007,6,"SERRINHA","S","-11,65953","-39,00813"
293050,"II",2008,13,"SERRINHA","S","-11,65953","-39,00813"
293050,"II",2009,15,"SERRINHA","S","-11,65953","-39,00813"
293050,"II",2010,15,"SERRINHA","S","-11,65953","-39,00813"
293050,"II",2011,18,"SERRINHA","S","-11,65953","-39,00813"
293050,"II",2012,21,"SERRINHA","S","-11,65953","-39,00813"
293050,"II",2013,17,"SERRINHA","S","-11,65953","-39,00813"
293050,"II",2014,19,"SERRINHA","S","-11,65953","-39,00813"
293050,"II",2015,17,"SERRINHA","S","-11,65953","-39,00813"
293050,"II",2016,37,"SERRINHA","S","-11,65953","-39,00813"
293050,"II",2017,27,"SERRINHA","S","-11,65953","-39,00813"
293050,"IX",2006,63,"SERRINHA","S","-11,65953","-39,00813"
293050,"IX",2007,37,"SERRINHA","S","-11,65953","-39,00813"
293050,"IX",2008,46,"SERRINHA","S","-11,65953","-39,00813"
293050,"IX",2009,50,"SERRINHA","S","-11,65953","-39,00813"
293050,"IX",2010,57,"SERRINHA","S","-11,65953","-39,00813"
293050,"IX",2011,82,"SERRINHA","S","-11,65953","-39,00813"
293050,"IX",2012,71,"SERRINHA","S","-11,65953","-39,00813"
293050,"IX",2013,77,"SERRINHA","S","-11,65953","-39,00813"
293050,"IX",2014,81,"SERRINHA","S","-11,65953","-39,00813"
293050,"IX",2015,127,"SERRINHA","S","-11,65953","-39,00813"
293050,"IX",2016,97,"SERRINHA","S","-11,65953","-39,00813"
293050,"IX",2017,86,"SERRINHA","S","-11,65953","-39,00813"
293050,"X",2006,18,"SERRINHA","S","-11,65953","-39,00813"
293050,"X",2007,7,"SERRINHA","S","-11,65953","-39,00813"
293050,"X",2008,16,"SERRINHA","S","-11,65953","-39,00813"
293050,"X",2009,6,"SERRINHA","S","-11,65953","-39,00813"
293050,"X",2010,17,"SERRINHA","S","-11,65953","-39,00813"
293050,"X",2011,14,"SERRINHA","S","-11,65953","-39,00813"
293050,"X",2012,29,"SERRINHA","S","-11,65953","-39,00813"
293050,"X",2013,26,"SERRINHA","S","-11,65953","-39,00813"
293050,"X",2014,20,"SERRINHA","S","-11,65953","-39,00813"
293050,"X",2015,33,"SERRINHA","S","-11,65953","-39,00813"
293050,"X",2016,37,"SERRINHA","S","-11,65953","-39,00813"
293050,"X",2017,31,"SERRINHA","S","-11,65953","-39,00813"
293050,"XVIII",2006,116,"SERRINHA","S","-11,65953","-39,00813"
293050,"XVIII",2007,105,"SERRINHA","S","-11,65953","-39,00813"
293050,"XVIII",2008,126,"SERRINHA","S","-11,65953","-39,00813"
293050,"XVIII",2009,75,"SERRINHA","S","-11,65953","-39,00813"
293050,"XVIII",2010,153,"SERRINHA","S","-11,65953","-39,00813"
293050,"XVIII",2011,116,"SERRINHA","S","-11,65953","-39,00813"
293050,"XVIII",2012,139,"SERRINHA","S","-11,65953","-39,00813"
293050,"XVIII",2013,107,"SERRINHA","S","-11,65953","-39,00813"
293050,"XVIII",2014,117,"SERRINHA","S","-11,65953","-39,00813"
293050,"XVIII",2015,111,"SERRINHA","S","-11,65953","-39,00813"
293050,"XVIII",2016,122,"SERRINHA","S","-11,65953","-39,00813"
293050,"XVIII",2017,140,"SERRINHA","S","-11,65953","-39,00813"
293050,"XX",2006,8,"SERRINHA","S","-11,65953","-39,00813"
293050,"XX",2007,19,"SERRINHA","S","-11,65953","-39,00813"
293050,"XX",2008,45,"SERRINHA","S","-11,65953","-39,00813"
293050,"XX",2009,46,"SERRINHA","S","-11,65953","-39,00813"
293050,"XX",2010,51,"SERRINHA","S","-11,65953","-39,00813"
293050,"XX",2011,44,"SERRINHA","S","-11,65953","-39,00813"
293050,"XX",2012,46,"SERRINHA","S","-11,65953","-39,00813"
293050,"XX",2013,69,"SERRINHA","S","-11,65953","-39,00813"
293050,"XX",2014,53,"SERRINHA","S","-11,65953","-39,00813"
293050,"XX",2015,56,"SERRINHA","S","-11,65953","-39,00813"
293050,"XX",2016,52,"SERRINHA","S","-11,65953","-39,00813"
293050,"XX",2017,77,"SERRINHA","S","-11,65953","-39,00813"
293135,"II",2006,65,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"II",2007,70,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"II",2008,79,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"II",2009,122,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"II",2010,147,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"II",2011,154,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"II",2012,156,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"II",2013,170,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"II",2014,162,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"II",2015,157,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"II",2016,188,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"II",2017,197,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"IX",2006,163,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"IX",2007,206,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"IX",2008,240,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"IX",2009,271,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"IX",2010,270,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"IX",2011,241,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"IX",2012,243,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"IX",2013,238,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"IX",2014,260,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"IX",2015,206,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"IX",2016,243,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"IX",2017,324,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"X",2006,66,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"X",2007,58,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"X",2008,67,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"X",2009,106,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"X",2010,90,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"X",2011,87,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"X",2012,98,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"X",2013,83,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"X",2014,86,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"X",2015,88,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"X",2016,96,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"X",2017,134,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XVIII",2006,131,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XVIII",2007,144,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XVIII",2008,188,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XVIII",2009,188,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XVIII",2010,140,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XVIII",2011,145,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XVIII",2012,128,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XVIII",2013,133,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XVIII",2014,111,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XVIII",2015,160,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XVIII",2016,137,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XVIII",2017,106,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XX",2006,149,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XX",2007,172,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XX",2008,182,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XX",2009,192,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XX",2010,232,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XX",2011,252,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XX",2012,220,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XX",2013,200,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XX",2014,200,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XX",2015,216,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XX",2016,211,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293135,"XX",2017,183,"TEIXEIRA DE FREITAS","N","-17,53775","-39,74452"
293330,"II",2006,253,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"II",2007,251,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"II",2008,301,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"II",2009,287,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"II",2010,309,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"II",2011,305,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"II",2012,372,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"II",2013,366,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"II",2014,382,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"II",2015,417,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"II",2016,461,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"II",2017,478,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"IX",2006,601,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"IX",2007,631,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"IX",2008,671,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"IX",2009,586,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"IX",2010,633,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"IX",2011,626,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"IX",2012,687,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"IX",2013,685,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"IX",2014,730,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"IX",2015,734,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"IX",2016,683,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"IX",2017,787,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2006,157,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2007,164,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2008,175,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2009,166,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2010,139,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2011,187,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2012,196,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2013,197,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2014,191,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2015,206,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2016,236,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"X",2017,219,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2006,164,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2007,225,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2008,231,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2009,307,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2010,298,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2011,412,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2012,353,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2013,246,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2014,258,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2015,258,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2016,296,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XVIII",2017,274,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2006,321,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2007,313,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2008,320,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2009,406,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2010,480,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2011,414,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2012,453,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2013,436,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2014,508,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2015,438,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2016,456,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
293330,"XX",2017,444,"VITORIA DA CONQUISTA","N","-14,84800","-40,83981"
